"Id","SalePrice"
2852,236943.79088332
2853,225907.798819137
2854,141569.292000953
2855,207115.666383935
2856,213988.545968074
2857,186733.581067244
2858,184773.011340549
2859,130062.018727134
2860,130874.845351298
2861,152949.146124121
2862,199389.16177632
2863,142836.732439498
2864,288305.720938279
2865,150763.131348001
2866,138070.625470671
2867,103528.454410602
2868,136154.621241231
2869,139229.344445933
2870,177059.362372208
2871,120630.403024213
2872,63557.4014224693
2873,126561.607965126
2874,138674.093216656
2875,125644.165464865
2876,156839.469636041
2877,141807.583992616
2878,157968.172771612
2879,131901.300122402
2880,122198.419369874
2881,156817.262383524
2882,146972.280138648
2883,140150.776500012
2884,155835.533415504
2885,189829.42677308
2886,216720.591623809
2887,116440.492417214
2888,119167.588822355
2889,87184.176443064
2890,85282.9188973409
2891,141699.870259303
2892,105095.252023573
2893,129545.087148649
2894,81665.6940714631
2895,291251.775230699
2896,261713.686688507
2897,195212.267189692
2898,146123.943275513
2899,217546.094400797
2900,160604.952567074
2901,224355.735042975
2902,194015.085881122
2903,356594.418221981
2904,317295.509863649
2905,183236.78039521
2906,209716.677436898
2907,122040.531123389
2908,122714.625596064
2909,148442.399598454
2910,83106.8239088873
2911,95672.7020793988
2912,161061.773944619
2913,94846.3501512837
2914,94737.383484617
2915,92998.3563967049
2916,88976.8520207783
2917,159039.162187866
2918,135822.462386958
2919,236866.924790398
